,Location,Price,Bedroom,Bathrooms,Toilet,Location Area,State
214,Ikeja,1200000,1,1,2,Alausa, Lagos
215,Ikeja,1200000,1,1,2,Alausa, Lagos
216,Ikeja,1500000,2,2,3,Aguda, Lagos
217,Ikeja,1500000,2,2,3,Aguda, Lagos
218,Ikeja,1500000,2,2,3,Aguda, Lagos
219,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
220,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
221,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
222,Ikeja,180000000,3,3,4,Merit Estate, Lagos
223,Ikeja,180000000,3,3,4,Merit Estate, Lagos
224,Ikeja,180000000,3,3,4,Merit Estate, Lagos
225,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
226,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
227,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
228,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
229,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
230,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
231,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
232,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
233,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
234,Ikeja,750000,1,1,2,Off College Road, Lagos
235,Ikeja,750000,1,1,2,Off College Road, Lagos
236,Ikeja,750000,1,1,2,Off College Road, Lagos
237,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
238,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
239,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
240,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
241,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
242,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
243,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
244,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
245,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
246,Ikeja,750000,1,1,2,Off College Road, Lagos
247,Ikeja,750000,1,1,2,Off College Road, Lagos
248,Ikeja,750000,1,1,2,Off College Road, Lagos
249,Ikeja,750000,1,1,2,Off College Road, Lagos
250,Ikeja,750000,1,1,2,Off College Road, Lagos
251,Ikeja,750000,1,1,2,Off College Road, Lagos
252,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
253,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
254,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
255,Ikeja,750000,1,1,2,Off College Road, Lagos
256,Ikeja,750000,1,1,2,Off College Road, Lagos
257,Ikeja,750000,1,1,2,Off College Road, Lagos
258,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
259,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
260,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
261,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
262,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
263,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
264,Ikeja,1500000,2,2,3,Aguda, Lagos
265,Ikeja,1500000,2,2,3,Aguda, Lagos
266,Ikeja,1500000,2,2,3,Aguda, Lagos
267,Ikeja,750000,1,1,2,Off College Road, Lagos
268,Ikeja,750000,1,1,2,Off College Road, Lagos
269,Ikeja,750000,1,1,2,Off College Road, Lagos
270,Ikeja,750000,1,1,2,Off College Road, Lagos
271,Ikeja,750000,1,1,2,Off College Road, Lagos
272,Ikeja,750000,1,1,2,Off College Road, Lagos
273,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
274,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
275,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
276,Ikeja,750000,1,1,2,Off College Road, Lagos
277,Ikeja,750000,1,1,2,Off College Road, Lagos
278,Ikeja,750000,1,1,2,Off College Road, Lagos
279,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
280,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
281,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
282,Ikeja,750000,1,1,2,Off College Road, Lagos
283,Ikeja,750000,1,1,2,Off College Road, Lagos
284,Ikeja,750000,1,1,2,Off College Road, Lagos
285,Ikeja,750000,1,1,2,Off College Road, Lagos
286,Ikeja,750000,1,1,2,Off College Road, Lagos
287,Ikeja,750000,1,1,2,Off College Road, Lagos
288,Ikeja,1500000,2,2,3,Aguda, Lagos
289,Ikeja,1500000,2,2,3,Aguda, Lagos
290,Ikeja,1500000,2,2,3,Aguda, Lagos
291,Ikeja,1500000,2,2,3,Aguda, Lagos
292,Ikeja,1500000,2,2,3,Aguda, Lagos
293,Ikeja,1500000,2,2,3,Aguda, Lagos
294,Ikeja,180000000,3,3,4,Merit Estate, Lagos
295,Ikeja,180000000,3,3,4,Merit Estate, Lagos
296,Ikeja,180000000,3,3,4,Merit Estate, Lagos
297,Ikeja,750000,1,1,2,Off College Road, Lagos
298,Ikeja,750000,1,1,2,Off College Road, Lagos
299,Ikeja,750000,1,1,2,Off College Road, Lagos
300,Ikeja,1500000,2,2,3,Aguda, Lagos
301,Ikeja,1500000,2,2,3,Aguda, Lagos
302,Ikeja,1500000,2,2,3,Aguda, Lagos
303,Ikeja,750000,1,1,2,Off College Road, Lagos
304,Ikeja,750000,1,1,2,Off College Road, Lagos
305,Ikeja,750000,1,1,2,Off College Road, Lagos
306,Ikeja,180000000,3,3,4,Merit Estate, Lagos
307,Ikeja,180000000,3,3,4,Merit Estate, Lagos
308,Ikeja,180000000,3,3,4,Merit Estate, Lagos
309,Ikeja,750000,1,1,2,Off College Road, Lagos
310,Ikeja,750000,1,1,2,Off College Road, Lagos
311,Ikeja,750000,1,1,2,Off College Road, Lagos
312,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
313,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
314,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
315,Ikeja,750000,1,1,2,Off College Road, Lagos
316,Ikeja,750000,1,1,2,Off College Road, Lagos
317,Ikeja,750000,1,1,2,Off College Road, Lagos
318,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
319,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
320,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
321,Ikeja,1600000,1,1,1,Adeniyi Jones, Lagos
322,Ikeja,1600000,1,1,1,Adeniyi Jones, Lagos
323,Ikeja,1600000,1,1,1,Adeniyi Jones, Lagos
324,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
325,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
326,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
327,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
328,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
329,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
330,Ikeja,1500000,2,2,3,Aguda, Lagos
331,Ikeja,1500000,2,2,3,Aguda, Lagos
332,Ikeja,1500000,2,2,3,Aguda, Lagos
333,Ikeja,750000,1,1,2,Off College Road, Lagos
334,Ikeja,750000,1,1,2,Off College Road, Lagos
335,Ikeja,750000,1,1,2,Off College Road, Lagos
336,Ikeja,750000,1,1,2,Off College Road, Lagos
337,Ikeja,750000,1,1,2,Off College Road, Lagos
338,Ikeja,750000,1,1,2,Off College Road, Lagos
339,Ikeja,750000,1,1,2,Off College Road, Lagos
340,Ikeja,750000,1,1,2,Off College Road, Lagos
341,Ikeja,750000,1,1,2,Off College Road, Lagos
342,Ikeja,1500000,2,2,3,Aguda, Lagos
343,Ikeja,1500000,2,2,3,Aguda, Lagos
344,Ikeja,1500000,2,2,3,Aguda, Lagos
345,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
346,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
347,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
348,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
349,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
350,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
351,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
352,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
353,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
354,Ikeja,1500000,2,2,3,Aguda, Lagos
355,Ikeja,1500000,2,2,3,Aguda, Lagos
356,Ikeja,1500000,2,2,3,Aguda, Lagos
357,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
358,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
359,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
360,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
361,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
362,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
363,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
364,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
365,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
366,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
367,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
368,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
369,Ikeja,180000000,3,3,4,Merit Estate, Lagos
370,Ikeja,180000000,3,3,4,Merit Estate, Lagos
371,Ikeja,180000000,3,3,4,Merit Estate, Lagos
372,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
373,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
374,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
375,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
376,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
377,Ikeja,45000000,1,1,2,Omole Phase 2, Lagos
378,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
379,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
380,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
381,Ikeja,1500000,2,2,3,Aguda, Lagos
382,Ikeja,1500000,2,2,3,Aguda, Lagos
383,Ikeja,1500000,2,2,3,Aguda, Lagos
384,Ikeja,1500000,2,2,3,Aguda, Lagos
385,Ikeja,1500000,2,2,3,Aguda, Lagos
386,Ikeja,1500000,2,2,3,Aguda, Lagos
387,Ikeja,750000,1,1,2,Off College Road, Lagos
388,Ikeja,750000,1,1,2,Off College Road, Lagos
389,Ikeja,750000,1,1,2,Off College Road, Lagos
390,Ikeja,750000,1,1,2,Off College Road, Lagos
391,Ikeja,750000,1,1,2,Off College Road, Lagos
392,Ikeja,750000,1,1,2,Off College Road, Lagos
393,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
394,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
